sessionName,time,condition,v_attention1,v_refMovie_1,v_preListOrder_1,v_postListOrder_1,v_listSelectedFrom1,v_movieSelected1,v_moviePosition1,v_clickCount1,v_dragCount1,v_moveDistanceA1,v_moveDistanceC1,v_moveDistanceD1,v_browsingTime1,v_zoomPressed1,q_outc_satisfactionScore1,c_movieInListPos1,v_refMovie_2,v_preListOrder_2,v_postListOrder_2,v_listSelectedFrom2,v_movieSelected2,v_moviePosition2,v_clickCount2,v_dragCount2,v_moveDistanceA2,v_moveDistanceC2,v_moveDistanceD2,v_browsingTime2,v_zoomPressed2,q_outc_satisfactionScore2,c_movieInListPos2,v_refMovie_3,v_preListOrder_3,v_postListOrder_3,v_listSelectedFrom3,v_movieSelected3,v_moviePosition3,v_clickCount3,v_dragCount3,v_moveDistanceA3,v_moveDistanceC3,v_moveDistanceD3,v_browsingTime3,v_zoomPressed3,q_outc_satisfactionScore3,c_movieInListPos3,v_refMovie_4,v_preListOrder_4,v_postListOrder_4,v_listSelectedFrom4,v_movieSelected4,v_moviePosition4,v_clickCount4,v_dragCount4,v_moveDistanceA4,v_moveDistanceC4,v_moveDistanceD4,v_browsingTime4,v_zoomPressed4,q_outc_satisfactionScore4,c_movieInListPos4,v_refMovie_5,v_preListOrder_5,v_postListOrder_5,v_listSelectedFrom5,v_movieSelected5,v_moviePosition5,v_clickCount5,v_dragCount5,v_moveDistanceA5,v_moveDistanceC5,v_moveDistanceD5,v_browsingTime5,v_zoomPressed5,q_outc_satisfactionScore5,c_movieInListPos5,c_moveDistanceAavg,c_moveDistanceCavg,c_moveDistanceDavg,c_clickCountAvg,c_dragCountAvg,c_movieInListPosAvg,c_preferecControl,c_moviePosAvg,v_surveyTime,v_totalTime,v_attention2,q_dem_onlineUsage,q_dem_movieUsage,q_dem_age,c_ageGroup,q_dem_gender,c_dem_genderCat,q_sys_freqUse,q_sys_complex,q_sys_easeUse,q_sys_techNeed,q_sys_funcInteg,q_sys_inconsist,q_sys_learnUse,q_sys_cumbUse,q_sys_confUse,q_sys_learnToUse,c_sys_SUS,q_proc_searchSim,q_proc_decidDiff,q_proc_recImprove,q_proc_control,q_proc_sorting,c_outc_listSatAvg,q_outc_diversity,q_outc_novelty,q_outc_serendipity,q_outc_relevance,q_comment,c_All_IndexAvg,c_Title_IndexAvg,c_Image_IndexAvg,c_Plot_IndexAvg,c_Genre_IndexAvg,c_Stars_IndexAvg,c_Director_IndexAvg,c_Date_IndexAvg,c_Tag_IndexAvg,c_SVD_IndexAvg,c_Baseline_IndexAvg,c_All_Picked,c_Title_Picked,c_Image_Picked,c_Plot_Picked,c_Genre_Picked,c_Stars_Picked,c_Director_Picked,c_Date_Picked,c_Tag_Picked,c_SVD_Picked,c_Baseline_Picked
KFZ6R88NHFCNP,2020-10-07T09:25:22.256Z,1,TRUE,480.json,Tag-Stars-Image-Plot-SVD-Title-Genre-All-Date-Director-Baseline,Tag-Stars-Image-Plot-SVD-Title-Genre-All-Date-Director-Baseline,Tag,589.json,0,0,0,0,0,0,78.96,3,4,0,4993.json,Date-Plot-All-Tag-Baseline-Image-Title-SVD-Stars-Director-Genre,Date-Plot-All-Tag-Baseline-Image-Title-SVD-Stars-Director-Genre,Plot,118696.json,1,0,0,0,0,0,16.8,1,4,0,2193.json,Plot-All-Baseline-Date-Stars-Tag-Image-SVD-Title-Director-Genre,Plot-All-Baseline-Date-Stars-Tag-Image-SVD-Title-Director-Genre,All,5313.json,1,0,0,0,0,0,21.12,1,5,1,51662.json,Date-Image-Director-Stars-SVD-Plot-Genre-Baseline-All-Tag-Title,Date-Image-Director-Stars-SVD-Plot-Genre-Baseline-All-Tag-Title,Date,49649.json,0,0,0,0,0,0,16.02,1,4,0,6539.json,Image-SVD-Stars-Date-Title-All-Baseline-Genre-Director-Tag-Plot,Image-SVD-Stars-Date-Title-All-Baseline-Genre-Director-Tag-Plot,SVD,86880.json,1,0,0,0,0,0,27.1,1,4,3,0,0,0,0,0,0.8,0,0.6,105.68,473.53,TRUE,2,6,38,3,Male,2,4,1,4,1,4,1,5,1,5,1,92.5,1,4,4,3,4,4.2,5,5,5,3,,23,33,14,19,39,18,37,14,26,23,29,1,0,0,1,0,0,0,1,1,1,0
KFZ8Y4IA662I5,2020-10-07T10:26:16.687Z,1,FALSE,2571.json,Image-Baseline-Stars-SVD-Director-Plot-All-Tag-Title-Date-Genre,Image-Baseline-Stars-SVD-Director-Plot-All-Tag-Title-Date-Genre,Director,59315.json,4,0,0,0,0,0,91.63,1,5,3,7153.json,Stars-Director-Baseline-Image-Plot-SVD-Genre-Title-Tag-All-Date,Stars-Director-Baseline-Image-Plot-SVD-Genre-Title-Tag-All-Date,Tag,3578.json,8,0,0,0,0,0,60.67,2,5,4,2231.json,Director-Title-Tag-Image-Date-All-Genre-Baseline-Plot-Stars-SVD,Director-Title-Tag-Image-Date-All-Genre-Baseline-Plot-Stars-SVD,Title,1060.json,1,0,0,0,0,0,37.13,0,4,2,2861.json,All-Director-Baseline-Plot-Stars-Tag-SVD-Image-Date-Title-Genre,All-Director-Baseline-Plot-Stars-Tag-SVD-Image-Date-Title-Genre,Stars,1027.json,4,0,0,0,0,0,42.59,0,4,2,2005.json,All-Title-Director-Tag-Image-Genre-Baseline-Plot-Stars-SVD-Date,All-Title-Director-Tag-Image-Genre-Baseline-Plot-Stars-SVD-Date,Genre,115617.json,5,0,0,0,0,0,21.12,0,5,1,0,0,0,0,0,2.4,0,4.4,86.26,495.09,TRUE,2,2,43,3,Male,2,3,3,3,2,3,3,2,3,3,4,47.5,2,4,3,3,4,4.6,3,2,2,3,,20,26,17,27,37,23,8,41,25,33,18,0,1,0,0,1,1,1,0,1,0,0
KFZPGY0T1DBG5,2020-10-07T18:08:41.037Z,1,FALSE,40629.json,Image-Baseline-Genre-Date-Director-Tag-Title-Plot-All-SVD-Stars,Image-Baseline-Genre-Date-Director-Tag-Title-Plot-All-SVD-Stars,Tag,838.json,5,0,0,0,0,0,161.05,0,3,0,2671.json,Image-Tag-Director-All-SVD-Stars-Date-Genre-Baseline-Plot-Title,Image-Tag-Director-All-SVD-Stars-Date-Genre-Baseline-Plot-Title,Image,1569.json,0,0,0,0,0,0,29.9,0,5,4,6942.json,Plot-Tag-Baseline-All-SVD-Director-Title-Image-Stars-Genre-Date,Plot-Tag-Baseline-All-SVD-Director-Title-Image-Stars-Genre-Date,Tag,49286.json,1,0,0,0,0,0,31.27,0,3,2,88163.json,Title-All-Director-SVD-Date-Image-Tag-Baseline-Genre-Plot-Stars,Title-All-Director-SVD-Date-Image-Tag-Baseline-Genre-Plot-Stars,Date,88405.json,4,0,0,0,0,0,27.39,0,4,3,88125.json,Title-All-Baseline-Image-Tag-Genre-Director-Date-SVD-Stars-Plot,Title-All-Baseline-Image-Tag-Genre-Director-Date-SVD-Stars-Plot,Director,135143.json,6,0,0,0,0,0,30.23,0,5,3,0,0,0,0,0,2.4,0,3.2,105.97,500.15,TRUE,1,2,26,2,Female,1,3,3,5,1,3,3,5,2,4,1,75,1,3,3,4,3,4,5,4,4,3,,16,22,15,35,31,42,19,30,17,28,20,0,0,1,0,0,0,1,1,2,0,0
KFZ86KF6R97I9,2020-10-07T10:04:47.799Z,1,FALSE,46530.json,Tag-Plot-Baseline-Date-All-Director-Stars-SVD-Title-Image-Genre,Tag-Plot-Baseline-Date-All-Director-Stars-SVD-Title-Image-Genre,Tag,53464.json,0,0,0,0,0,0,23.49,0,5,2,103042.json,Plot-Director-SVD-Baseline-Genre-Title-Tag-Image-All-Date-Stars,Plot-Director-SVD-Baseline-Genre-Title-Tag-Image-All-Date-Stars,Director,87430.json,1,0,0,0,0,0,17.19,0,5,3,1459.json,Tag-All-Title-Date-Baseline-Stars-SVD-Plot-Genre-Director-Image,Tag-All-Title-Date-Baseline-Stars-SVD-Plot-Genre-Director-Image,Tag,89.json,0,0,0,0,0,0,8.8,0,4,2,8874.json,Director-Tag-Baseline-SVD-Stars-Genre-Title-Plot-All-Date-Image,Director-Tag-Baseline-SVD-Stars-Genre-Title-Plot-All-Date-Image,Director,60756.json,0,0,0,0,0,0,5.36,0,3,3,91500.json,Image-Stars-Baseline-SVD-Director-All-Plot-Genre-Tag-Date-Title,Image-Stars-Baseline-SVD-Director-All-Plot-Genre-Tag-Date-Title,Stars,122924.json,1,0,0,0,0,0,10.41,0,4,0,0,0,0,0,0,2,0,0.4,146.66,502.58,TRUE,2,3,54,4,Male,2,4,4,4,1,4,2,4,2,4,2,72.5,2,2,4,4,4,4.2,2,4,4,4,,26,31,36,21,34,26,19,33,15,21,13,0,0,0,0,0,1,2,0,2,0,0
KFZ8QGSPR50TG,2020-10-07T10:20:32.747Z,1,FALSE,1197.json,Baseline-Plot-SVD-Title-Stars-Image-Tag-Director-Genre-All-Date,Baseline-Plot-SVD-Title-Stars-Image-Tag-Director-Genre-All-Date,Genre,2797.json,8,0,0,0,0,0,65.25,0,5,2,1967.json,Title-Tag-Stars-Image-Plot-All-Baseline-Genre-Date-Director-SVD,Title-Tag-Stars-Image-Plot-All-Baseline-Genre-Date-Director-SVD,Tag,2161.json,1,0,0,0,0,0,15.16,0,5,2,4105.json,Stars-Plot-Date-All-Tag-SVD-Baseline-Genre-Image-Director-Title,Stars-Plot-Date-All-Tag-SVD-Baseline-Genre-Image-Director-Title,SVD,1241.json,5,0,0,0,0,0,18.51,0,5,1,1991.json,SVD-Stars-Genre-Title-Date-Image-Director-Baseline-All-Plot-Tag,SVD-Stars-Genre-Title-Date-Image-Director-Baseline-All-Plot-Tag,SVD,2867.json,0,0,0,0,0,0,11.89,0,5,3,1101.json,Title-SVD-Plot-Stars-Director-Tag-All-Image-Baseline-Genre-Date,Title-SVD-Plot-Stars-Director-Tag-All-Image-Baseline-Genre-Date,Date,2918.json,10,0,0,0,0,0,17.75,0,5,0,0,0,0,0,0,1.6,0,4.8,275.25,514.84,TRUE,2,2,39,3,Male,2,4,1,5,1,5,1,5,1,5,1,97.5,1,1,3,5,3,5,5,3,5,5,,31,16,28,17,33,10,35,34,26,18,27,0,0,0,0,1,0,0,1,1,2,0
KFZ6NKN5C9PY2,2020-10-07T09:22:26.857Z,1,FALSE,8947.json,Genre-Plot-Title-Tag-All-SVD-Stars-Image-Date-Baseline-Director,Genre-Plot-Title-Tag-All-SVD-Stars-Image-Date-Baseline-Director,Director,5679.json,10,0,0,0,0,0,110.29,2,4,0,56941.json,Plot-Date-Title-Baseline-Stars-All-Image-Director-Genre-Tag-SVD,Plot-Date-Title-Baseline-Stars-All-Image-Director-Genre-Tag-SVD,Image,1353.json,6,0,0,0,0,0,10.5,0,5,0,1603.json,Director-Tag-All-Baseline-SVD-Title-Plot-Image-Stars-Genre-Date,Director-Tag-All-Baseline-SVD-Title-Plot-Image-Stars-Genre-Date,Tag,196.json,1,0,0,0,0,0,6.51,0,4,0,4995.json,Plot-Baseline-Image-Title-Tag-All-Date-Stars-SVD-Genre-Director,Plot-Baseline-Image-Title-Tag-All-Date-Stars-SVD-Genre-Director,Plot,2312.json,0,0,0,0,0,0,8.16,0,4,2,6564.json,Image-Genre-Title-Plot-Date-Director-Stars-Tag-SVD-Baseline-All,Image-Genre-Title-Plot-Date-Director-Stars-Tag-SVD-Baseline-All,Genre,4367.json,1,0,0,0,0,0,5.52,0,4,0,0,0,0,0,0,0.4,0,3.6,90.45,535.83,TRUE,2,4,29,2,Male,2,4,4,3,5,4,3,5,4,3,2,52.5,3,4,4,5,4,4.2,3,4,5,4,GOOD WORK,26,14,22,10,27,31,32,29,24,35,25,0,0,1,1,1,0,1,0,1,0,0
KFZB6AZWEEO07,2020-10-07T11:28:39.044Z,1,TRUE,86332.json,Stars-Genre-All-Plot-Tag-Director-Title-Date-Baseline-SVD-Image,Stars-Genre-All-Plot-Tag-Director-Title-Date-Baseline-SVD-Image,Genre,5463.json,1,0,0,0,0,0,59.54,0,5,1,77866.json,All-Director-Tag-Image-Title-Genre-Date-SVD-Stars-Plot-Baseline,All-Director-Tag-Image-Title-Genre-Date-SVD-Stars-Plot-Baseline,All,143355.json,0,0,0,0,0,0,54.77,0,4,2,552.json,Tag-Plot-Stars-Date-All-Title-Image-SVD-Baseline-Director-Genre,Tag-Plot-Stars-Date-All-Title-Image-SVD-Baseline-Director-Genre,All,138036.json,4,0,0,0,0,0,19.38,0,4,1,119145.json,Tag-Stars-Genre-Plot-Title-All-Date-Baseline-Director-Image-SVD,Tag-Stars-Genre-Plot-Title-All-Date-Baseline-Director-Image-SVD,Tag,51255.json,0,0,0,0,0,0,16.8,0,5,4,138036.json,Stars-SVD-Image-Baseline-Date-Director-All-Title-Tag-Plot-Genre,Stars-SVD-Image-Baseline-Date-Director-All-Title-Tag-Plot-Genre,Director,73017.json,5,0,0,0,0,0,52.8,0,3,0,0,0,0,0,0,1.6,0,2,177.1,546.59,TRUE,1,1,42,3,Female,1,2,2,4,1,4,1,4,1,4,1,80,1,1,4,4,4,4.2,5,4,4,2,I liked how it picked up the movies by the director.  ,17,26,30,25,28,11,28,26,14,34,36,2,0,0,0,1,0,1,0,1,0,0
KFZ916U0W5NXB,2020-10-07T10:29:23.077Z,1,TRUE,1101.json,Stars-Plot-All-Date-Director-Tag-Image-Baseline-Genre-SVD-Title,Stars-Plot-All-Date-Director-Tag-Image-Baseline-Genre-SVD-Title,Genre,5152.json,8,0,0,0,0,0,33.39,0,4,2,5152.json,Baseline-Tag-Stars-Plot-Director-All-Image-Genre-SVD-Title-Date,Baseline-Tag-Stars-Plot-Director-All-Image-Genre-SVD-Title-Date,Date,5219.json,10,0,0,0,0,0,22.23,0,3,4,143355.json,Image-Director-Date-SVD-Genre-Tag-All-Stars-Plot-Title-Baseline,Image-Director-Date-SVD-Genre-Tag-All-Stars-Plot-Title-Baseline,Stars,68358.json,7,0,0,0,0,0,23.67,0,4,2,1556.json,SVD-Image-Tag-Date-Stars-Title-Plot-Director-Baseline-Genre-All,SVD-Image-Tag-Date-Stars-Title-Plot-Director-Baseline-Genre-All,Image,648.json,1,0,0,0,0,0,22.55,2,3,4,45186.json,Date-Plot-Stars-Image-Baseline-Tag-Title-Genre-All-Director-SVD,Date-Plot-Stars-Image-Baseline-Tag-Title-Genre-All-Director-SVD,Image,115210.json,3,0,0,0,0,0,17.17,0,4,4,0,0,0,0,0,3.2,0,5.8,98.52,555.99,TRUE,2,1,36,3,Female,1,3,2,4,2,4,2,4,3,3,2,67.5,2,3,3,3,3,3.6,3,4,4,4,nice survey,31,39,16,19,35,15,25,18,18,30,29,0,0,2,0,1,1,0,1,0,0,0
KFZBI43BXZXN4,2020-10-07T11:40:14.256Z,1,FALSE,3615.json,Title-Plot-Tag-Baseline-Genre-Stars-Date-SVD-All-Image-Director,Title-Plot-Tag-Baseline-Genre-Stars-Date-SVD-All-Image-Director,Baseline,5.json,3,0,0,0,0,0,24.36,0,5,0,292.json,SVD-Tag-Plot-Director-All-Baseline-Stars-Title-Image-Date-Genre,SVD-Tag-Plot-Director-All-Baseline-Stars-Title-Image-Date-Genre,SVD,161.json,0,0,0,0,0,0,6.25,0,4,1,4246.json,All-Plot-Tag-Image-Director-Title-Date-Baseline-Genre-SVD-Stars,All-Plot-Tag-Image-Director-Title-Date-Baseline-Genre-SVD-Stars,Plot,6708.json,1,0,0,0,0,0,9.39,0,4,3,81591.json,SVD-Image-All-Plot-Genre-Date-Tag-Stars-Baseline-Director-Title,SVD-Image-All-Plot-Genre-Date-Tag-Stars-Baseline-Director-Title,Image,1366.json,1,0,0,0,0,0,15.85,0,4,2,2160.json,Baseline-SVD-Tag-Plot-Stars-Director-Title-All-Genre-Image-Date,Baseline-SVD-Tag-Plot-Stars-Director-Title-All-Genre-Image-Date,Baseline,1862.json,0,0,0,0,0,0,19.17,2,5,3,0,0,0,0,0,1.8,0,1,82.76,558.6,TRUE,2,3,32,2,Female,1,4,5,5,4,4,5,4,5,5,4,47.5,4,5,3,5,5,4.4,4,5,5,4,none,21,28,30,10,34,32,31,36,13,17,23,0,0,1,1,0,0,0,0,0,1,2
KFZ6SLZC2JDML,2020-10-07T09:26:12.248Z,1,TRUE,157296.json,All-Genre-Tag-Date-Director-Baseline-Image-Title-SVD-Stars-Plot,All-Genre-Tag-Date-Director-Baseline-Image-Title-SVD-Stars-Plot,All,166461.json,0,0,0,0,0,0,41.98,0,5,0,166461.json,Image-Stars-Plot-Title-Genre-Tag-All-Date-Director-Baseline-SVD,Image-Stars-Plot-Title-Genre-Tag-All-Date-Director-Baseline-SVD,Plot,71899.json,2,0,0,0,0,0,56.47,0,5,3,6377.json,Baseline-Stars-Image-Director-Title-Plot-Genre-Tag-Date-SVD-All,Baseline-Stars-Image-Director-Title-Plot-Genre-Tag-Date-SVD-All,All,66097.json,10,0,0,0,0,0,47.2,1,5,2,66097.json,All-Director-Plot-Date-SVD-Baseline-Title-Genre-Image-Tag-Stars,All-Director-Plot-Date-SVD-Baseline-Title-Genre-Image-Tag-Stars,All,74789.json,0,0,0,0,0,0,23.21,1,5,2,74789.json,SVD-Tag-Plot-Stars-Baseline-Image-Title-Director-Date-Genre-All,SVD-Tag-Plot-Stars-Baseline-Image-Title-Director-Date-Genre-All,SVD,111360.json,0,0,0,0,0,0,28.14,1,5,2,0,0,0,0,0,1.8,0,2.4,134.13,568.62,TRUE,2,2,38,3,Female,1,4,3,2,2,3,4,4,3,2,2,52.5,4,2,2,1,1,5,4,4,3,2,it's a nice survey about films. thank you ,26,26,21,21,27,24,23,29,24,31,23,3,0,0,1,0,0,0,0,0,1,0
KFZ8502DPKOO3,2020-10-07T10:04:41.938Z,1,TRUE,1265.json,Tag-Plot-Genre-All-Stars-Title-Baseline-Date-Image-Director-SVD,Tag-Plot-Genre-All-Stars-Title-Baseline-Date-Image-Director-SVD,Genre,46976.json,2,0,0,0,0,0,107.76,0,4,3,2959.json,Image-Date-Genre-Director-Title-SVD-Plot-All-Baseline-Stars-Tag,Image-Date-Genre-Director-Title-SVD-Plot-All-Baseline-Stars-Tag,Director,3020.json,3,0,0,0,0,0,51.99,0,5,2,79592.json,Title-Tag-Genre-Plot-SVD-Baseline-All-Date-Stars-Director-Image,Title-Tag-Genre-Plot-SVD-Baseline-All-Date-Stars-Director-Image,Title,158238.json,0,0,0,0,0,0,29.93,0,4,0,1982.json,All-Date-Baseline-Stars-SVD-Title-Director-Plot-Tag-Image-Genre,All-Date-Baseline-Stars-SVD-Title-Director-Plot-Tag-Image-Genre,Stars,2118.json,3,0,0,0,0,0,53.11,0,3,4,1645.json,Baseline-Plot-All-Stars-Title-SVD-Tag-Director-Image-Date-Genre,Baseline-Plot-All-Stars-Title-SVD-Tag-Director-Image-Date-Genre,SVD,1754.json,5,0,0,0,0,0,45.26,0,5,2,0,0,0,0,0,2.2,0,2.6,75.11,585.17,TRUE,2,2,45,4,Male,2,5,2,4,1,4,2,4,2,4,1,82.5,2,2,4,3,4,4.2,4,5,4,1,Thanks for the HIT!  I did my best and hope the data is useful!,18,18,35,18,26,27,34,25,25,28,21,0,1,0,0,1,1,1,0,0,1,0
KFZ9OH53JYB6X,2020-10-07T10:50:19.797Z,1,FALSE,3646.json,All-Date-Image-Plot-Director-Stars-Genre-Baseline-Title-Tag-SVD,All-Date-Image-Plot-Director-Stars-Genre-Baseline-Title-Tag-SVD,Image,50872.json,2,0,0,0,0,0,27.75,1,5,3,60069.json,Date-Image-All-Title-Stars-Baseline-Tag-Genre-Director-Plot-SVD,Date-Image-All-Title-Stars-Baseline-Tag-Genre-Director-Plot-SVD,All,2081.json,2,0,0,0,0,0,16.45,0,5,2,50872.json,Genre-Title-SVD-Baseline-Image-Director-Date-Plot-Stars-All-Tag,Genre-Title-SVD-Baseline-Image-Director-Date-Plot-Stars-All-Tag,Genre,5971.json,0,0,0,0,0,0,9.63,1,4,3,52722.json,Date-Title-Tag-Stars-Image-Genre-Baseline-SVD-Plot-Director-All,Date-Title-Tag-Stars-Image-Genre-Baseline-SVD-Plot-Director-All,Title,8636.json,1,0,0,0,0,0,6.83,0,5,0,122892.json,SVD-Genre-Image-Stars-Tag-Plot-Director-Baseline-Title-All-Date,SVD-Genre-Image-Stars-Tag-Plot-Director-Baseline-Title-All-Date,SVD,77561.json,0,0,0,0,0,0,9.71,0,5,3,0,0,0,0,0,2.2,0,1,83.24,600.92,TRUE,1,2,22,1,Female,1,2,1,5,1,5,1,4,1,4,2,85,2,5,3,4,5,4.8,5,5,5,5,,30,21,13,32,19,23,32,17,31,29,28,1,1,1,0,1,0,0,0,0,1,0
KFZ9QMDCNV62T,2020-10-07T10:48:40.768Z,1,FALSE,733.json,SVD-Stars-Director-All-Image-Genre-Date-Baseline-Tag-Plot-Title,SVD-Stars-Director-All-Image-Genre-Date-Baseline-Tag-Plot-Title,SVD,95.json,0,0,0,0,0,0,117.11,1,5,0,858.json,Baseline-Date-Director-Genre-Plot-All-Image-Stars-Tag-Title-SVD,Baseline-Date-Director-Genre-Plot-All-Image-Stars-Tag-Title-SVD,Genre,81.json,3,0,0,0,0,0,49.49,0,3,1,3578.json,Baseline-Tag-Image-Genre-Date-Director-Plot-SVD-Stars-Title-All,Baseline-Tag-Image-Genre-Date-Director-Plot-SVD-Stars-Title-All,Director,134130.json,5,0,0,0,0,0,59.17,1,4,0,2797.json,Genre-All-Date-SVD-Title-Tag-Baseline-Plot-Image-Director-Stars,Genre-All-Date-SVD-Title-Tag-Baseline-Plot-Image-Director-Stars,All,356.json,1,0,0,0,0,0,34.2,1,2,2,3098.json,Director-Baseline-Date-Stars-Image-Title-All-Tag-Plot-Genre-SVD,Director-Baseline-Date-Stars-Image-Title-All-Tag-Plot-Genre-SVD,Director,5009.json,0,0,0,0,0,0,29.36,1,2,1,0,0,0,0,0,0.8,0,1.8,92.22,625.76,TRUE,2,1,60,5,Male,2,3,1,5,1,4,3,5,1,5,1,87.5,1,1,3,3,3,3.2,4,3,3,2,n/a,25,37,24,34,20,29,18,15,29,30,14,1,0,0,0,1,0,2,0,0,1,0
KFZ6ST36PSHDL,2020-10-07T09:26:21.387Z,1,FALSE,157296.json,Plot-Tag-Baseline-Genre-Director-Title-All-SVD-Image-Stars-Date,Plot-Tag-Baseline-Genre-Director-Title-All-SVD-Image-Stars-Date,Date,58998.json,10,0,0,0,0,0,115.19,1,4,4,4369.json,Director-Stars-Title-SVD-Tag-All-Date-Genre-Image-Plot-Baseline,Director-Stars-Title-SVD-Tag-All-Date-Genre-Image-Plot-Baseline,Director,5507.json,0,0,0,0,0,0,34.98,0,4,0,115149.json,Tag-Title-Baseline-Genre-Image-Date-All-Stars-Director-SVD-Plot,Tag-Title-Baseline-Genre-Image-Date-All-Stars-Director-SVD-Plot,Tag,7445.json,0,0,0,0,0,0,27.17,0,5,3,7445.json,Image-Director-Baseline-All-Plot-Tag-Title-Stars-Genre-SVD-Date,Image-Director-Baseline-All-Plot-Tag-Title-Stars-Genre-SVD-Date,Image,3578.json,0,0,0,0,0,0,10.96,0,4,0,3578.json,Tag-Plot-Baseline-Director-Stars-Date-Image-Title-All-Genre-SVD,Tag-Plot-Baseline-Director-Stars-Date-Image-Title-All-Genre-SVD,Tag,3098.json,0,0,0,0,0,0,26.35,0,4,2,0,0,0,0,0,1.8,0,2,228.26,628.8,TRUE,2,2,33,2,Male,2,4,2,4,1,4,1,3,1,4,1,82.5,1,1,4,4,4,4.2,4,4,4,4,none,28,21,26,24,30,28,16,36,10,38,18,0,0,1,0,0,0,1,1,2,0,0
KFZ8ZFI6ZKY7S,2020-10-07T10:28:12.159Z,1,TRUE,367.json,Director-Baseline-Image-SVD-Stars-All-Date-Title-Tag-Genre-Plot,Director-Baseline-Image-SVD-Stars-All-Date-Title-Tag-Genre-Plot,All,78637.json,5,0,0,0,0,0,207.93,0,5,2,364.json,Genre-Title-Director-SVD-Stars-Baseline-Tag-All-Date-Plot-Image,Genre-Title-Director-SVD-Stars-Baseline-Tag-All-Date-Plot-Image,Genre,6385.json,0,0,0,0,0,0,14.84,0,5,4,356.json,Tag-Title-Baseline-Date-Image-Stars-Director-Plot-Genre-SVD-All,Tag-Title-Baseline-Date-Image-Stars-Director-Plot-Genre-SVD-All,Tag,62.json,0,0,0,0,0,0,9.11,0,5,2,106782.json,Title-Stars-Baseline-Tag-Image-SVD-Date-Plot-Genre-All-Director,Title-Stars-Baseline-Tag-Image-SVD-Date-Plot-Genre-All-Director,Date,106072.json,6,0,0,0,0,0,20.82,0,5,4,122920.json,SVD-Baseline-All-Director-Tag-Image-Stars-Plot-Genre-Title-Date,SVD-Baseline-All-Director-Tag-Image-Stars-Plot-Genre-Title-Date,SVD,88140.json,0,0,0,0,0,0,59.01,0,5,1,0,0,0,0,0,2.6,0,2.2,105.16,629,TRUE,2,1,28,2,Male,2,4,2,5,1,4,2,5,2,4,1,85,1,1,4,5,4,5,4,5,4,4,,33,18,25,40,33,20,21,33,21,20,11,1,0,0,0,1,0,0,1,1,1,0
KFZ9FLZB4YKB3,2020-10-07T10:39:44.285Z,1,FALSE,1388.json,Tag-Genre-Plot-Date-Baseline-Director-Stars-SVD-Image-Title-All,Tag-Genre-Plot-Date-Baseline-Director-Stars-SVD-Image-Title-All,Date,1380.json,3,0,0,0,0,0,37.98,1,4,1,3494.json,Plot-Title-Date-Director-SVD-Genre-Stars-Tag-All-Baseline-Image,Plot-Title-Date-Director-SVD-Genre-Stars-Tag-All-Baseline-Image,Plot,82459.json,0,0,0,0,0,0,25.67,1,4,2,942.json,All-Date-Tag-Plot-Genre-Stars-SVD-Title-Baseline-Image-Director,All-Date-Tag-Plot-Genre-Stars-SVD-Title-Baseline-Image-Director,Tag,903.json,2,0,0,0,0,0,10,0,4,2,1342.json,Genre-Plot-SVD-Baseline-Tag-Director-Title-Date-All-Image-Stars,Genre-Plot-SVD-Baseline-Tag-Director-Title-Date-All-Image-Stars,Genre,55282.json,0,0,0,0,0,0,9.2,0,3,1,2517.json,Genre-SVD-Director-Date-Title-Stars-Baseline-All-Image-Plot-Tag,Genre-SVD-Director-Date-Title-Stars-Baseline-All-Image-Plot-Tag,Genre,2840.json,0,0,0,0,0,0,10.44,0,4,2,0,0,0,0,0,1.6,0,1,316.5,648.85,TRUE,2,3,30,2,Female,1,4,5,4,5,4,5,4,5,4,5,37.5,4,5,4,5,4,3.8,5,4,5,4,GOOD,33,27,44,15,10,32,25,16,23,20,30,0,0,0,1,2,0,0,1,1,0,0
